metric;timestamp;value;resource_kind;resource_id;consumer_kind;consumer_id;__late_attributes
mem_total_kB;2025-11-02T21:12:52.714734289Z;16459247616;local_machine;;local_machine;;
mem_free_kB;2025-11-02T21:12:52.714734289Z;2673487872;local_machine;;local_machine;;
mem_available_kB;2025-11-02T21:12:52.714734289Z;6129909760;local_machine;;local_machine;;
cached_kB;2025-11-02T21:12:52.714734289Z;6440460288;local_machine;;local_machine;;
swap_cached_kB;2025-11-02T21:12:52.714734289Z;420552704;local_machine;;local_machine;;
active_kB;2025-11-02T21:12:52.714734289Z;7159353344;local_machine;;local_machine;;
inactive_kB;2025-11-02T21:12:52.714734289Z;3238080512;local_machine;;local_machine;;
mapped_kB;2025-11-02T21:12:52.714734289Z;1330573312;local_machine;;local_machine;;
mem_total_kB;2025-11-02T21:12:52.715023826Z;16459247616;local_machine;;local_machine;;
mem_free_kB;2025-11-02T21:12:52.715023826Z;2673487872;local_machine;;local_machine;;
mem_available_kB;2025-11-02T21:12:52.715023826Z;6129909760;local_machine;;local_machine;;
cached_kB;2025-11-02T21:12:52.715023826Z;6440460288;local_machine;;local_machine;;
swap_cached_kB;2025-11-02T21:12:52.715023826Z;420552704;local_machine;;local_machine;;
active_kB;2025-11-02T21:12:52.715023826Z;7159353344;local_machine;;local_machine;;
inactive_kB;2025-11-02T21:12:52.715023826Z;3238080512;local_machine;;local_machine;;
mapped_kB;2025-11-02T21:12:52.715023826Z;1330573312;local_machine;;local_machine;;
kernel_cpu_time_ms;2025-11-02T21:12:52.71509206Z;0;local_machine;;local_machine;;cpu_state=user
kernel_cpu_time_ms;2025-11-02T21:12:52.71509206Z;0;local_machine;;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2025-11-02T21:12:52.71509206Z;0;local_machine;;local_machine;;cpu_state=system
kernel_cpu_time_ms;2025-11-02T21:12:52.71509206Z;10;local_machine;;local_machine;;cpu_state=idle
kernel_cpu_time_ms;2025-11-02T21:12:52.71509206Z;0;local_machine;;local_machine;;cpu_state=irq
